,ERR1797972_pass,ERR1797973_pass,ERR1797974_pass,ERR1797969_pass,ERR1797970_pass,ERR1797971_pass
E745S_00114,1166.47988232968,1223.81684893474,1308.15969913088,307.025893501522,275.605461916658,259.08439719517
E745S_00115,709.358179808604,670.336393939088,805.707451055613,215.841511596935,206.457138138285,203.642468577274
E745S_00116,2051.58405533862,1908.64700274278,1721.41924044723,425.911859782187,451.439770953092,405.152555284629
E745S_00117,4762.44323542875,4476.76007952293,4389.27220261416,1277.73557934656,1276.2804903094,1188.8028924799
E745S_00118,688.41435678473,641.348874201181,610.47452626108,257.393888161051,259.800130767316,275.077261219564
E745S_00119,6368.74340125979,7077.48411600823,6612.15266106156,4024.80936330755,3799.20647502318,4514.25241861873
E745S_00120,3960.20375351427,3515.64262821297,3324.90590195767,1150.76998428954,1081.67735053312,1209.06052024413
E745S_00121,1124.59223628193,914.012731735864,981.119774348164,212.378813549925,212.384137319289,210.039614187031
E745S_00122,13498.7492393873,14079.7818526963,12980.5119236487,115125.476201612,115575.49619637,117009.124157136
E745S_00123,37.3346410425581,36.2343996723831,35.6770827035696,19.6219555997213,27.6593295113492,30.9195371138269
E745S_00125,59.1890650674701,45.2929995904789,53.5156240553544,26.5473516937406,42.4768274638577,50.1109739430988
E745S_00126,1444.21318764627,1497.38656646123,1526.1863156527,1502.81095240219,1407.66230548831,1471.34349024418
E745S_00127,46636.4302681613,50411.108544203,51966.6440479744,7370.92990940121,7418.62730822259,7005.9406336192
E745S_00128,57766.7063038488,54425.880027903,52771.3604689549,12800.4404471123,12132.567323514,11985.0522998803
E745S_00129,7359.47729038913,6688.87017952192,6177.09045809303,2573.93888161051,2712.58995850589,2559.92443483788
E745S_00130,4288.93071488899,3491.18440843411,3685.64084929376,3813.58478243996,3750.80264837832,3598.39440548848
E745S_00131,2987.68188440569,3054.5598923819,3046.4264508548,1293.89483689927,1280.23182309673,1246.37720296771
E745S_00132,922.438814051496,943.90611146558,1064.36630065649,470.926934393312,526.515093912469,510.705457845624
E745S_00133,5212.28012994153,4485.81867944103,4618.20014996206,3333.42398658796,3382.34086595928,3187.91089552905
E745S_00134,14189.8953991752,12235.450909372,11814.069525257,9593.9820555814,8952.73226290564,8825.92855959515
E745S_00135,11018.2721125598,10702.7358032302,10594.11150281,8307.01261477615,8196.05203413087,7942.05627451368
E745S_00136,5223.20734195398,5668.87182874434,5816.35551075694,1395.46731294489,1401.7353063073,1370.05535142302
E745S_00137,13698.1708586147,13840.6348148585,14014.1562919772,4443.79582699572,4231.87741523643,4230.64562991949
E745S_00138,2707.21677608598,2427.70477804967,2549.92038323013,832.201763964652,953.259034944714,923.321349674969
E745S_00139,4944.56343563635,4169.67354229949,3932.40733799345,1530.51253677827,1416.55280425981,1554.50638317102
E745S_00140,21795.2349598446,19985.9889992947,20930.5551860942,11034.4644431374,10500.6668823444,10769.5946340264
E745S_00141,6872.3057548338,7571.17781154445,6541.78952572952,5415.65974552309,5569.40356374953,5705.18769296855
E745S_00142,203.974624232512,205.630218140774,175.41232329255,1036.50094873822,1034.26135708509,1036.33758878068
E745S_00143,718.464189818984,683.018433824422,671.918390917227,4354.9199104558,4007.63927955513,4089.90842650483
E745S_00144,314.157345358111,339.697496928592,327.039924782721,1916.02625267867,1882.81007316541,1814.65697130115
E745S_00145,962.505258097168,781.757172931666,769.039338276944,323.185151054234,329.936287742523,368.902063496004
E745S_00146,1584.44574180612,1458.43458681342,1495.46438332463,392.439111994427,408.962943489235,475.521156991959
E745S_00147,989.823288128308,918.542031694912,1009.85964652604,6047.02502276118,6063.32016216648,5692.39340174903
E745S_00148,580.963438662245,507.281595413364,547.048601454734,5000.13597988193,4739.62367840905,4678.4458226025
E745S_00149,60.0996660685081,62.5043394348609,76.309315782635,455.921909522937,422.792608244909,428.608755853739
E745S_00150,87.4176960996482,119.573518918864,106.04021803561,437.454186605552,432.670940213248,430.741137723658
E745S_00151,59.1890650674701,64.31605941848,67.3900451067426,55.4031687521544,40.5011610701899,47.9785920731797
E745S_00152,227.650250259501,259.981817649349,242.802368399293,310.488591548532,340.802452907696,327.320617032582
E745S_00153,498.098747567787,574.315234807272,544.075511229436,599.046762132669,559.113589407988,626.920269756215
E745S_00154,171.192988195144,171.20753845201,159.555842090964,1877.93657416157,1518.29962353371,1846.64269934994
E745S_00155,128.394741146358,96.0211591318152,107.031248110709,60.0200994815006,68.1604905815391,90.6262294715617
E745S_00156,914.243405042154,760.922393120045,708.586503695896,931.465774645596,970.05219929089,893.468003496102
E745S_00157,6254.91827613004,6681.62329958745,6625.03605203785,1457.79587779106,1423.46763663765,1494.79969081329
E745S_00158,6366.92219925771,6226.88158369904,6370.34132273737,1572.06491334238,1373.08814359912,1431.89442565067
E745S_00159,34387.9362031991,36063.1921339311,34842.6353803361,13825.3990690272,13307.1009945495,13190.9142473195
E745S_00160,7582.57453564345,6079.22640503408,5975.91135284791,2196.50479448645,2100.13337646887,2105.72709654511
E745S_00161,10.927212012456,9.96445990990535,10.9013308260907,1.15423268233655,4.9391659841695,2.1323818699191
E745S_00162,19132.6376328095,17907.9461780835,17783.0436675792,10367.3179527469,10423.6158929913,9956.09095065227
E745S_00163,27409.0901312439,27673.1168897908,28698.2489147213,13926.9715450728,13307.1009945495,14059.8598593116
E745S_00164,2371.20500670296,2328.06017895061,2269.45887197707,4570.76142205274,4314.85540377048,4359.6547330496
E745S_00165,4171.46318575509,3845.37566523166,3767.89634552699,8055.38989002678,8081.46338329814,7948.45342012344
E745S_00166,7846.64882594447,7543.09615179835,7835.08377373392,3311.49356562356,3361.59636882576,3239.08806040711
E745S_00167,8052.44465217905,8473.41436338679,7886.61733763908,4044.43131890727,3884.1601299509,3705.01349898443
E745S_00168,2539.66619189499,2522.82007718967,2455.77252609571,3826.28134194566,3461.36752170599,3548.28343154538
E745S_00169,4288.93071488899,4413.34988009626,4299.08846578014,5930.44752184519,5647.44238629941,5564.45048955389
E745S_00170,2091.65049938429,2193.9929001628,2278.37814265296,2751.69071469033,2910.15659787267,2845.66360540704
E745S_00171,28.2286310321781,28.9875197379065,34.6860526284704,49.6320053404716,40.5011610701899,59.7066923577347
E745S_00172,36.4240400415201,39.8578396396214,46.5784135296603,69.253960940193,70.1361569752069,70.3686017073302
E745S_00173,129.305342147396,116.855938943436,136.762150363683,378.588319806388,411.926443079736,355.04158134153
E745S_00174,7.28480800830402,3.62343996723831,2.97309022529747,11.5423268233655,8.8904987715051,11.728100284555
E745S_00175,115.646327131826,103.268039066292,102.076097735213,170.826436985809,158.053311493424,162.061022113851
E745S_00176,26.4074290301021,19.0230598280011,29.7309022529747,233.155001831983,200.530138957282,260.15058813013
E745S_00177,29.1392320332161,26.2699397624778,23.7847218023797,262.010818890397,275.605461916658,251.621060650454
E745S_00178,30.9604340352921,35.3285396805735,25.766781952578,126.96559505702,110.637318045397,129.009103130105
E745S_00179,1380.47111757361,1372.37788759151,1241.76068409924,2677.8198230208,2490.32748921826,2560.99062577284
E745S_00180,7003.43229898328,5984.11110589407,6187.00075884403,5631.50125712003,5384.67875594159,5351.21230256198
E745S_00181,3066.90417149599,2436.76337796776,2522.17154112735,5505.68989474534,5788.70253344666,5742.50437569213
E745S_00182,8079.76268221019,6892.68867767908,6852.97296931066,14240.9228346684,12734.1577403858,12765.5040642707
E745S_00183,10005.6837994056,8515.98978300184,8181.94430001863,15205.8613571017,15141.50724107,15223.0741693524
E745S_00184,18864.9209385043,18786.6303701388,18925.7013441686,8177.73855435446,8197.0398673277,9205.49253244074
E745S_00185,767.636643875036,658.560214045563,733.362255573375,932.620007327932,928.563205023866,871.077993861951
E745S_00186,2627.99448899567,2356.14183869671,2322.97449603242,5321.01266557149,5127.84212476478,5146.50364304974
E745S_00187,983.449081121042,917.636171703102,940.487541269098,1842.15536100913,2079.38887933536,2004.43895772395
E745S_00188,879.64056700271,868.719732145385,889.945007439041,422.449161735177,380.315780781052,390.225882195195
E745S_00189,41337.6430431211,42308.1909174663,41467.671432374,9663.2360165216,9748.92581955376,9657.55748886359
E745S_00190,23294.0842075531,23029.6785717749,21807.6168025569,21496.4294758359,21402.3940426033,22698.1388143538
E745S_00191,4481.06752610801,4206.81380196368,4179.17382669314,2513.91878212901,2458.71682691958,2408.52532207362
E745S_00192,700.252169798224,611.455494471465,630.295127763063,5364.87350750028,4987.56981081436,5132.64316089527
E745S_00193,46.4406510529381,48.0105795659076,41.6232631541645,1593.99533430678,1449.15129975533,1440.42395313035
E745S_00194,15.480217017646,16.3054798525724,17.8385413517848,280.478541807782,199.542305760448,262.282970000049
E745S_00195,10897.1621794218,11254.4045382422,9964.80740512201,244.697328655349,251.897465192645,259.08439719517
E745S_00196,16061.1804563083,19972.4010994176,16459.0274872468,223.921140373291,274.617628719824,305.996798333391
E745S_00197,15787.0895549958,15983.89955548,16369.8347804878,347.424037383301,364.510449631709,355.04158134153
E745S_00198,1692.80726092965,1684.89958476581,1646.1009547397,1231.5662720531,1279.2439898999,1205.86194743925
E745S_00199,5485.46043025293,5325.55089184851,5218.76437547215,4034.04322476624,3871.31829839206,3950.23741402513
E745S_00200,5330.65826007647,4464.0780396376,4511.16890185136,3506.55888893844,3331.96137292075,3300.92713463476
E745S_00201,3003.16210142333,2316.28399905709,2267.47681182687,1407.00963976825,1594.36277968992,1504.39540922792
E745S_00202,5194.9787109218,4380.73892039112,4571.6217364324,3156.82638619046,3452.47702293448,3325.44952613883
E745S_00203,8962.13505221602,7434.3929527812,7721.11531509752,8296.62452063512,8062.6945525583,7903.67340085514
E745S_00204,16578.4018248979,14304.435130665,13405.6638258663,14342.495310714,14004.5112315142,14682.5153653279
E745S_00205,5138.52144885745,4994.91199483801,4799.55865370521,1041.11787946757,958.198200928883,983.028042032704
E745S_00206,91.0601001038002,85.1508392301003,120.905669162097,28.8558170584137,24.6958299208475,29.8533461788674
E745S_00207,1398.68313759437,1232.87544885284,1387.44210513882,595.58406408566,603.566083265513,624.787887886296
E745S_00208,308.693739351883,256.358377682111,237.847218023797,596.738296767996,601.590416871845,662.10457060988
E745S_00209,153.891569175422,185.701298320963,149.645541339972,118.885966280665,105.698152061227,111.950048170753
E745S_00210,80.1328880913442,64.31605941848,61.4438646561476,101.572476045616,85.9414881245493,79.9643201219662
E745S_00211,83.7752920954962,71.5629393529566,80.2734360830316,132.736758468703,128.418315588407,119.413384715469
E745S_00212,1931.3847232016,1872.4126030704,1814.57606750655,586.350202626967,581.833752935167,586.405014227752
E745S_00213,2184.53180149017,1924.04662260354,1965.21263892163,852.97795224671,928.563205023866,905.196103780657
E745S_00214,3329.15725979494,3128.84041171028,2883.89751853854,1413.93503586227,1367.16114441812,1268.76721260186
E745S_00215,2786.43906317629,2742.03819520759,2719.38652607208,1223.48664327674,1251.58466038855,1251.70815764251
E745S_00216,3796.29557332743,3299.14209017048,3369.50225533713,1393.15884758022,1444.21213377116,1318.87818654496
E745S_00217,716.642987816908,764.545833087284,779.940669103035,274.707378396099,273.62979552299,266.547733739887
E745S_00218,2099.84590839363,2403.24655827081,2195.13161634463,820.659437141287,834.719051324646,786.848910000147
E745S_00219,366.972203418315,369.590876658308,411.277481166149,203.144952091233,203.493638547783,222.833905406546
E745S_00220,35.5134390404821,38.9519796478118,36.6681127786687,56.5574014344909,53.3429926290306,50.1109739430988
E745S_00221,39.1558430446341,60.6926194512417,56.4887142806519,94.6470799515971,87.9171545182171,111.950048170753
E745S_00222,100.16611011418,109.609059008959,109.013308260907,55.4031687521544,45.4403270543594,50.1109739430988
E745S_00223,64.6526710736982,62.5043394348609,73.3362255573375,39.2439111994427,30.6228291018509,42.647637398382
E745S_00224,19.122621021798,19.0230598280011,29.7309022529747,15.0050248703751,28.6471627081831,23.4562005691101
E745S_00225,40.0664440456721,45.2929995904789,39.6412030039662,73.8708916695392,64.2091577942035,81.0305110569257
E745S_00226,81.0434890923822,76.9980993038141,79.2824060079324,91.1843819045874,82.9779885340476,84.2290838618044
E745S_00227,29.1392320332161,21.7406398034299,24.7757518774789,31.1642824230868,31.6106622986848,29.8533461788674
E745S_00228,784.938062894758,798.062652784238,800.752300680118,656.758396249497,744.826230412761,711.149353618019
E745S_00229,533.612186608269,490.070255568982,517.317699201759,408.598369547139,396.121111930394,406.218746219588
E745S_00230,1184.69190235044,1281.79188841055,1184.28093974349,880.679536622788,820.889386568971,804.974155894459
E745S_00231,967.968864103396,981.952231121582,913.729729241421,597.892529450333,530.466426699805,503.242121300907
E745S_00232,1373.18630956531,1387.77750745227,1337.89060138386,660.221094296507,618.383581218022,691.957916788747
E745S_00233,31495.8674239024,30608.1032632538,30492.0133506508,8864.5070003447,8678.11463418581,8402.6507584162
E745S_00234,699.341568797186,647.689894143848,694.712082644508,85.4132184929047,92.8563205023866,72.5009835772493
E745S_00236,1232.95375540546,1134.13670974559,1079.23175178298,1690.95087962305,1732.65942724666,1458.54919902466
E745S_00237,1003.48230314388,855.131832268241,829.492172857993,2415.8090041304,2243.36919000979,2261.3909730492
E745S_00238,3516.74106600876,3502.96058832764,3341.75341323435,3046.02004868615,2876.57026918032,2983.20223601682
E745S_00239,1743.80091698777,1916.79974266907,1674.84082691757,1495.88555630817,1485.70112803819,1441.49014406531
E745S_00240,1734.69490697739,1545.39714602714,1503.39262392542,1232.72050473544,1282.2074894904,1198.39861089453
E745S_00241,12666.4599244386,13072.465541804,13206.4667807713,6053.9504188552,6087.02815889049,5796.88011337507
E745S_00242,1938.66953120991,2179.49914029384,2133.68775168848,2979.07455311063,3166.99322904948,2964.01079918755
E745S_00243,6247.63346812173,6511.32162112724,5927.35087916805,12038.6468767702,12566.226096924,12365.6824636608
E745S_00244,5091.17019680347,5135.3202935685,4945.24007474478,5555.32190008581,5671.15038302342,5301.10132861888
E745S_00245,1841.23522409884,1703.92264459382,1707.54481939584,3231.85151054234,2858.78927163731,2832.86931418752
E745S_00246,529.969782604117,448.400695945741,448.936624019917,899.147259540172,803.108389025961,753.796991016401
E745S_00247,2036.10383832097,1985.64510204659,2092.06448853432,12830.4504968531,11872.7671927466,10881.5446821972
E745S_00248,954.309849087826,927.600631613008,964.272263071478,2506.99338603499,2515.02331913911,2391.46626711427
E745S_00249,3269.96819472747,3637.02786711545,3652.93685681549,6980.79926277145,7108.44768441675,6906.78487666796
E745S_00250,227.650250259501,232.806017895061,267.578120276772,327.80208178358,380.315780781052,379.563972845599
E745S_00251,3493.97604098281,3391.53980933506,3332.83414255846,7859.17033402957,7584.58328529069,7749.075715286
E745S_00252,2454.06969779742,2649.64047604302,2331.89376670831,6446.38953084963,6247.05713677759,6341.7036811394
E745S_00254,126.573539144282,128.63211883696,122.887729312295,144.279085292069,116.5643172264,126.876721260186
E745S_00255,250.415275285451,255.452517690301,264.605030051474,272.398913031426,236.092134043302,213.23818699191
E745S_00256,12.748414014532,6.34101994266704,12.883390976289,10.3880941410289,9.878331968339,12.7942912195146
E745S_00257,307.783138350845,300.74551728078,299.291082679945,316.259754960215,321.045788971018,308.12918020331
E745S_00258,835.021117951848,883.213492014338,842.375563834282,1261.57632179385,1214.04699890886,1268.76721260186
E745S_00259,2200.92261950885,2251.0620796468,2026.65650357777,669.454955755199,662.836075075547,770.856045975754
E745S_00260,489.903338558445,452.024135912979,463.802075146405,212.378813549925,215.34763690979,198.311513902476
E745S_00261,993.465692132461,1055.32689045816,1012.83273675134,403.981438817792,449.464104559425,441.403047073253
E745S_00262,3230.81235168283,3148.76933153009,3194.08993204458,2365.02276610759,2149.52503631057,2330.69338382157
E745S_00263,591.890650674702,648.595754135658,635.250278138559,824.122135188297,921.648372646029,913.725631260333
E745S_00264,942.472036074332,854.225972276432,859.223075110968,1819.0707073624,1516.32395714004,1619.54403020355
E745S_00265,1427.82236962759,1395.02438738675,1436.00257881868,2519.68994554069,2537.74348266629,2308.30337418742
E745S_00266,7176.4464891805,7120.96539561509,6911.44374374151,5000.13597988193,4935.21465138217,4793.59444357813
E745S_00267,79.2222870903062,71.5629393529566,91.1747669091223,23.084653646731,28.6471627081831,27.7209643089483
E745S_00268,1.821202002076,1.81171998361916,0.991030075099155,3.46269804700965,4.9391659841695,1.06619093495955
E745S_00269,3.64240400415201,9.96445990990535,7.92824060079324,4.6169307293462,5.9269991810034,2.1323818699191
E745S_00270,476.244323542875,551.668735012033,487.586796948784,2120.32543745224,2044.81471744617,2111.05805121991
E745S_00271,167.550584190992,205.630218140774,189.286744343939,325.493616418907,305.240457821675,288.937743374038
E745S_00272,417.055258475405,349.661956838497,373.618338312382,9768.27119061422,9585.93334207617,9591.4536508961
E745S_00273,28.2286310321781,13.5878998771437,20.8116315770823,11.5423268233655,5.9269991810034,10.6619093495955
E745S_00274,46.4406510529381,24.4582197788586,40.6322330790654,38.0896785171061,30.6228291018509,34.1181099187056
E745S_00275,4.55300500519001,5.43515995085747,4.95515037549578,3.46269804700965,8.8904987715051,4.2647637398382
E745S_00276,10.016611011418,13.5878998771437,8.9192706758924,10.3880941410289,6.9148323778373,1.06619093495955
E745S_00277,33.6922370384061,28.9875197379065,26.7578120276772,27.7015843760772,27.6593295113492,26.6547733739887
E745S_00279,23.6756260269881,18.1171998361916,17.8385413517848,31.1642824230868,20.7444971335119,25.5885824390292
