tig00000001	3775	3800	tig00000001:3776-3800	tig00000001	2674	3853	E745S_00003	NA	IS256 family transposase ISEf1	+	25
tig00000001	3800	3825	tig00000001:3801-3825	tig00000001	2674	3853	E745S_00003	NA	IS256 family transposase ISEf1	+	25
tig00000001	3825	3850	tig00000001:3826-3850	tig00000001	2674	3853	E745S_00003	NA	IS256 family transposase ISEf1	+	25
tig00000001	3850	3875	tig00000001:3851-3875	tig00000001	2674	3853	E745S_00003	NA	IS256 family transposase ISEf1	+	3
tig00000001	4050	4075	tig00000001:4051-4075	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	19
tig00000001	4075	4100	tig00000001:4076-4100	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4100	4125	tig00000001:4101-4125	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4125	4150	tig00000001:4126-4150	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4150	4175	tig00000001:4151-4175	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4175	4200	tig00000001:4176-4200	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4200	4225	tig00000001:4201-4225	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4225	4250	tig00000001:4226-4250	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4250	4275	tig00000001:4251-4275	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4275	4300	tig00000001:4276-4300	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4300	4325	tig00000001:4301-4325	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4325	4350	tig00000001:4326-4350	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	25
tig00000001	4350	4375	tig00000001:4351-4375	tig00000001	4056	4359	E745S_00004	NA	hypothetical protein	-	9
tig00000001	5100	5125	tig00000001:5101-5125	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	10
tig00000001	5125	5150	tig00000001:5126-5150	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5150	5175	tig00000001:5151-5175	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5175	5200	tig00000001:5176-5200	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5200	5225	tig00000001:5201-5225	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5225	5250	tig00000001:5226-5250	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5250	5275	tig00000001:5251-5275	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5275	5300	tig00000001:5276-5300	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5300	5325	tig00000001:5301-5325	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5325	5350	tig00000001:5326-5350	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5350	5375	tig00000001:5351-5375	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5375	5400	tig00000001:5376-5400	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5400	5425	tig00000001:5401-5425	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5425	5450	tig00000001:5426-5450	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5450	5475	tig00000001:5451-5475	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5475	5500	tig00000001:5476-5500	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5500	5525	tig00000001:5501-5525	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5525	5550	tig00000001:5526-5550	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5550	5575	tig00000001:5551-5575	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5575	5600	tig00000001:5576-5600	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5600	5625	tig00000001:5601-5625	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5625	5650	tig00000001:5626-5650	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5650	5675	tig00000001:5651-5675	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5675	5700	tig00000001:5676-5700	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5700	5725	tig00000001:5701-5725	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5725	5750	tig00000001:5726-5750	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5750	5775	tig00000001:5751-5775	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5775	5800	tig00000001:5776-5800	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5800	5825	tig00000001:5801-5825	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5825	5850	tig00000001:5826-5850	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5850	5875	tig00000001:5851-5875	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	25
tig00000001	5875	5900	tig00000001:5876-5900	tig00000001	5115	5889	E745S_00006	NA	Putative phosphatase	-	14
tig00000001	6025	6050	tig00000001:6026-6050	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	19
tig00000001	6050	6075	tig00000001:6051-6075	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6075	6100	tig00000001:6076-6100	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6100	6125	tig00000001:6101-6125	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6125	6150	tig00000001:6126-6150	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6150	6175	tig00000001:6151-6175	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6175	6200	tig00000001:6176-6200	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6200	6225	tig00000001:6201-6225	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6225	6250	tig00000001:6226-6250	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6250	6275	tig00000001:6251-6275	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6275	6300	tig00000001:6276-6300	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6300	6325	tig00000001:6301-6325	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6325	6350	tig00000001:6326-6350	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6350	6375	tig00000001:6351-6375	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	25
tig00000001	6350	6375	tig00000001:6351-6375	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	13
tig00000001	6375	6400	tig00000001:6376-6400	tig00000001	6031	6382	E745S_00007	NA	hypothetical protein	+	7
tig00000001	6375	6400	tig00000001:6376-6400	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	25
tig00000001	6400	6425	tig00000001:6401-6425	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	25
tig00000001	6425	6450	tig00000001:6426-6450	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	25
tig00000001	6450	6475	tig00000001:6451-6475	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	25
tig00000001	6475	6500	tig00000001:6476-6500	tig00000001	6362	6485	E745S_00008	NA	hypothetical protein	+	10
tig00000001	6500	6525	tig00000001:6501-6525	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	20
tig00000001	6525	6550	tig00000001:6526-6550	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6550	6575	tig00000001:6551-6575	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6575	6600	tig00000001:6576-6600	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6600	6625	tig00000001:6601-6625	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6625	6650	tig00000001:6626-6650	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6650	6675	tig00000001:6651-6675	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6675	6700	tig00000001:6676-6700	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6700	6725	tig00000001:6701-6725	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6725	6750	tig00000001:6726-6750	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6750	6775	tig00000001:6751-6775	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6775	6800	tig00000001:6776-6800	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6800	6825	tig00000001:6801-6825	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6825	6850	tig00000001:6826-6850	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6850	6875	tig00000001:6851-6875	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6875	6900	tig00000001:6876-6900	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6900	6925	tig00000001:6901-6925	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6925	6950	tig00000001:6926-6950	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6950	6975	tig00000001:6951-6975	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	6975	7000	tig00000001:6976-7000	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	7000	7025	tig00000001:7001-7025	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	7025	7050	tig00000001:7026-7050	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	7050	7075	tig00000001:7051-7075	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	25
tig00000001	7075	7100	tig00000001:7076-7100	tig00000001	6505	7078	E745S_00009	srrA_1	Transcriptional regulatory protein SrrA	+	3
tig00000001	7075	7100	tig00000001:7076-7100	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	23
tig00000001	7100	7125	tig00000001:7101-7125	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7125	7150	tig00000001:7126-7150	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7150	7175	tig00000001:7151-7175	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7175	7200	tig00000001:7176-7200	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7200	7225	tig00000001:7201-7225	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7225	7250	tig00000001:7226-7250	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7250	7275	tig00000001:7251-7275	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7275	7300	tig00000001:7276-7300	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7300	7325	tig00000001:7301-7325	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7325	7350	tig00000001:7326-7350	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7350	7375	tig00000001:7351-7375	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7375	7400	tig00000001:7376-7400	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7400	7425	tig00000001:7401-7425	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7425	7450	tig00000001:7426-7450	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7450	7475	tig00000001:7451-7475	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7475	7500	tig00000001:7476-7500	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7500	7525	tig00000001:7501-7525	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7525	7550	tig00000001:7526-7550	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7550	7575	tig00000001:7551-7575	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7575	7600	tig00000001:7576-7600	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7600	7625	tig00000001:7601-7625	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7625	7650	tig00000001:7626-7650	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7650	7675	tig00000001:7651-7675	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7675	7700	tig00000001:7676-7700	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7700	7725	tig00000001:7701-7725	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7725	7750	tig00000001:7726-7750	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7750	7775	tig00000001:7751-7775	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7775	7800	tig00000001:7776-7800	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7800	7825	tig00000001:7801-7825	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7825	7850	tig00000001:7826-7850	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7850	7875	tig00000001:7851-7875	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7875	7900	tig00000001:7876-7900	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7900	7925	tig00000001:7901-7925	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7925	7950	tig00000001:7926-7950	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7950	7975	tig00000001:7951-7975	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	7975	8000	tig00000001:7976-8000	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8000	8025	tig00000001:8001-8025	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8025	8050	tig00000001:8026-8050	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8050	8075	tig00000001:8051-8075	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8075	8100	tig00000001:8076-8100	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8100	8125	tig00000001:8101-8125	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8125	8150	tig00000001:8126-8150	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8150	8175	tig00000001:8151-8175	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8175	8200	tig00000001:8176-8200	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8200	8225	tig00000001:8201-8225	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8225	8250	tig00000001:8226-8250	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8250	8275	tig00000001:8251-8275	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8275	8300	tig00000001:8276-8300	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8300	8325	tig00000001:8301-8325	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8325	8350	tig00000001:8326-8350	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8350	8375	tig00000001:8351-8375	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8375	8400	tig00000001:8376-8400	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8400	8425	tig00000001:8401-8425	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
tig00000001	8425	8450	tig00000001:8426-8450	tig00000001	7077	8526	E745S_00010	rcsC_1	Sensor histidine kinase RcsC	+	25
